,0
9913,12720952
9914,443964698
9915,68124635
9916,38088183
9917,98469565
9918,204790565
9919,388994882
9920,345454367
9921,437026759
9922,444009899
9923,38141739
9924,68161252
9925,435336507
9926,434233287
9927,186818113
9928,38141773
9929,98044182
9930,323182253
9931,242968562
9932,444009619
9933,38141832
9934,445927610
9935,434233223
9936,240764965
9937,435903866
9938,244136285
9939,12773428
9940,98470996
9941,175590640
9942,146799098
9943,435908932
9944,392168100
9945,366399465
9946,68560493
9947,205175471
9948,348668076
9949,396733951
9950,458656274
9951,458681711
9952,443964650
9953,444009401
9954,383062999
9955,240851533
9956,345450871
9957,366623625
9958,68260843
9959,67815334
9960,68564739
9961,242883570
9962,458678100
9963,173102280
9964,98642899
9965,458682258
9966,12787789
9967,188573327
9968,240812176
9969,435299742
9970,243031642
9971,37748705
9972,49429936
9973,458677588
9974,68126708
9975,323183015
9976,458682717
9977,392329683
9978,242985399
9979,67978820
9980,468993107
9981,366657677
9982,242969185
9983,435904271
9984,366622892
9985,242985395
9986,435905894
9987,323021326
9988,398429365
9989,146799064
9990,68056404
9991,366410334
9992,67896291
9993,434230648
9994,206283706
9995,345457485
9996,12822841
9997,396743070
9998,173104462
9999,82049589
10000,240720923
10001,407943323
10002,437901335
10003,438070025
10004,438334675
10005,306903157
10006,306903890
10007,307472168
10008,307584871
10009,307807164
10010,307950335
10011,438490275
10012,438488213
10013,438496720
10014,438544959
10015,372655296
10016,445935837
10017,387142942
10018,242964818
10019,205099071
10020,345453989
10021,204726435
10022,396734659
10023,68055746
10024,175829690
10025,242964888
10026,458677667
10027,366657848
10028,392104075
10029,366443435
10030,318428295
10031,242981944
10032,443996500
10033,98301568
10034,12723956
10035,206283777
10036,435910578
10037,175829957
10038,458682910
10039,434237621
10040,366484756
10041,38138391
10042,68124050
10043,146581188
10044,242883467
10045,389052740
10046,242981771
10047,445927794
10048,37664935
10049,240810436
10050,67823025
10051,145964084
10052,345454044
10053,458678330
10054,9030372
10055,173097277
10056,435904306
10057,443964822
10058,392458549
10059,205519976
10060,323184869
10061,49429953
10062,49523287
10063,175830755
10064,205097249
10065,59085114
10066,458655468
10067,67818253
10068,318433136
10069,286022790
10070,12723628
10071,392457780
10072,366499142
10073,67898157
10074,173165690
10075,366410196
10076,443964971
10077,392036929
10078,396743088
10079,38064420
10080,392169155
10081,175755463
10082,242960732
10083,242965195
10084,396742667
10085,67824496
10086,68693658
10087,407941446
10088,458682959
10089,175830630
10090,366577402
10091,443614661
10092,175590075
10093,12822495
10094,389009793
10095,444005828
10096,392457399
10097,434128356
10098,388994553
10099,366484844
10100,444009379
10101,435882058
10102,366443746
10103,443970332
10104,242961072
10105,242964730
10106,366354980
10107,435336658
10108,323022484
10109,69817817
10110,12787754
10111,366528117
10112,396734392
10113,98174648
10114,6992064
10115,20537335
10116,458677451
10117,7020541
10118,366623198
10119,205371770
10120,12773211
10121,49419142
10122,205099208
10123,443970428
10124,66980718
10125,205239429
10126,240766770
10127,98300688
10128,69817937
10129,366444626
10130,366568406
10131,366399216
10132,458656506
10133,443965974
10134,98044043
10135,205012778
10136,27627135
10137,456864890
10138,242964581
10139,366499776
10140,175937805
10141,366443576
10142,67821471
10143,205238452
10144,240766677
10145,67761570
10146,414336023
10147,68564592
10148,389019796
10149,380640257
10150,77471150
10151,68257736
10152,366577195
10153,205151365
10154,205453478
10155,435335928
10156,27678995
10157,435336653
10158,348667726
10159,366443688
10160,444009887
10161,415335512
10162,242990987
10163,366577216
10164,443964660
10165,396734358
10166,12769912
10167,458655793
10168,38143326
10169,68692940
10170,323182892
10171,414251186
10172,59085238
10173,6997885
10174,175938462
10175,12858078
10176,60255699
10177,173165787
10178,12860879
10179,21289532
10180,366528311
10181,366528767
10182,366568031
10183,146163807
10184,388994100
10185,27627476
10186,392330232
10187,175696977
10188,366567876
10189,59085070
10190,27636584
10191,175829702
10192,366354938
10193,186816916
10194,396742736
10195,437900619
10196,438114515
10197,438364727
10198,438399554
10199,385988619
10200,307248958
10201,307249028
10202,308065898
10203,308257288
10204,308255000
10205,438454961
10206,438510910
10207,337261965
10208,155140337
10209,155364761
10210,387612305
10211,348721985
10212,443970595
10213,12822873
10214,392320960
10215,435339847
10216,38143320
10217,389015727
10218,348663744
10219,98044841
10220,175940403
10221,59003115
10222,20537256
10223,21221765
10224,443970033
10225,366485638
10226,173145848
10227,98732458
10228,348666490
10229,389015609
10230,27650679
10231,146799062
10232,242985127
10233,434238770
10234,21221741
10235,444009932
10236,243031462
10237,27654301
10238,468988505
10239,443610092
10240,243010776
10241,434228677
10242,435333069
10243,243015193
10244,20537282
10245,435910808
10246,68056588
10247,175637669
10248,366399056
10249,146799149
10250,68254110
10251,98174418
10252,243016428
10253,323015483
10254,12822445
10255,20537312
10256,366355041
10257,366443979
10258,175939166
10259,434138343
10260,435880369
10261,68432245
10262,175698867
10263,205758854
10264,205337164
10265,435303317
10266,402313502
10267,435880067
10268,396742653
10269,175939527
10270,145962435
10271,20495130
10272,98642840
10273,434226424
10274,389042986
10275,175830045
10276,38141109
10277,67821278
10278,205902459
10279,27629579
10280,366577182
10281,38087936
10282,388995488
10283,243011528
10284,366657588
10285,12858081
10286,12858550
10287,240810452
10288,392457123
10289,434237143
10290,434238790
10291,244138595
10292,392456385
10293,468987862
10294,437026606
10295,458677431
10296,242964206
10297,186816917
10298,366499982
10299,12861055
10300,243015496
10301,434238964
10302,242960754
10303,284852102
10304,38086576
10305,242944477
10306,240765143
10307,434228831
10308,21221931
10309,389082552
10310,244160990
10311,98084613
10312,366631762
10313,68164630
10314,242960311
10315,366576163
10316,443969782
10317,392321122
10318,366576431
10319,138691032
10320,392037308
10321,468992932
10322,399124306
10323,240720717
10324,242883399
10325,6951239
10326,21273664
10327,68414541
10328,434132073
10329,366622833
10330,12857861
10331,435904227
10332,366622556
10333,49546915
10334,458682267
10335,98177079
10336,27682805
10337,468988771
10338,443970750
10339,323020545
10340,311151150
10341,366631061
10342,37665059
10343,49416864
10344,205519931
10345,6951356
10346,443969809
10347,286023207
10348,205620197
10349,59039750
10350,242940041
10351,206198861
10352,408816767
10353,173163881
10354,175588127
10355,21221904
10356,471012262
10357,243031213
10358,175750719
10359,240627379
10360,366577248
10361,240716016
10362,38144241
10363,345450945
10364,389082560
10365,434234955
10366,38160854
10367,435339558
10368,366355136
10369,151512145
10370,337184493
10371,437897504
10372,385902578
10373,438167695
10374,438163416
10375,438167879
10376,438167435
10377,438206872
10378,438229614
10379,438335251
10380,438364944
10381,438401133
10382,307016954
10383,307471600
10384,307815880
10385,308055833
10386,308256052
10387,308257040
10388,438457867
10389,438489220
10390,438496858
10391,438542617
10392,372610311
10393,337261911
10394,337262380
10395,445937444
10396,155094961
10397,155096324
10398,155095388
10399,155140664
10400,387141519
10401,155253856
10402,155313469
10403,155314031
10404,387614385
10405,155453474
10406,69839357
10407,348662632
10408,20444637
10409,286071572
10410,68254766
10411,49419287
10412,435339575
10413,443996045
10414,38144205
10415,366355430
10416,49427281
10417,240663565
10418,366568347
10419,366484771
10420,38116713
10421,468988957
10422,12773329
10423,414041410
10424,12860824
10425,242961184
10426,175830387
10427,435881860
10428,366410363
10429,145750670
10430,366631283
10431,398667541
10432,98176597
10433,98181869
10434,443616637
10435,402313604
10436,435905778
10437,284851998
10438,59085003
10439,68160970
10440,111716644
10441,434160484
10442,186817907
10443,392036643
10444,240851679
10445,458678315
10446,348664008
10447,242961443
10448,175638088
10449,205522110
10450,242960915
10451,38143526
10452,392320917
10453,443616490
10454,38088069
10455,38158363
10456,435332955
10457,458681596
10458,396846772
10459,240623426
10460,443612263
10461,205620145
10462,243011609
10463,49416849
10464,415370030
10465,242969129
10466,458681687
10467,68566899
10468,366623708
10469,323022437
10470,318431365
10471,69763509
10472,240849849
10473,146799109
10474,366443435
10475,175591176
10476,444009624
10477,12655023
10478,69817956
10479,345454434
10480,146799083
10481,456887741
10482,396742694
10483,366631954
10484,173163855
10485,205522261
10486,21285546
10487,243031639
10488,9098884
10489,242939941
10490,366526825
10491,38158164
10492,240720887
10493,242885556
10494,435904030
10495,37748665
10496,49427475
10497,98476010
10498,458686026
10499,458678303
10500,98468759
10501,434233481
10502,366395575
10503,366568091
10504,456888134
10505,443616582
10506,383063393
10507,145752457
10508,68404432
10509,415366216
10510,49546796
10511,98371673
10512,175695476
10513,12770363
10514,366622511
10515,67823915
10516,402313789
10517,98681132
10518,435925523
10519,348722090
10520,366395529
10521,396846972
10522,77627055
10523,286022586
10524,12773131
10525,366499272
10526,68430017
10527,435340282
10528,366444178
10529,366567851
10530,206063914
10531,146801023
10532,348668080
10533,62938913
10534,205455144
10535,444009673
10536,68326706
10537,206258742
10538,456888605
10539,27636486
10540,458677873
10541,38160731
10542,175698720
10543,12784270
10544,20495195
10545,38064354
10546,60255868
10547,242991104
10548,98084456
10549,392102195
10550,242994950
10551,173165596
10552,468987633
10553,443995758
10554,336878789
10555,336877658
10556,434329467
10557,59548086
10558,385815843
10559,385813481
10560,438070656
10561,438065563
10562,438105434
10563,438168191
10564,438167078
10565,438168266
10566,438212320
10567,438209338
10568,438229644
10569,438228189
10570,438288793
10571,438306462
10572,438314881
10573,438409954
10574,306903687
10575,307019654
10576,307372312
10577,307475735
10578,307580569
10579,308057813
10580,438458102
10581,438512339
10582,438510913
10583,438530186
10584,438528140
10585,438545788
10586,372612098
10587,372613370
10588,372612605
10589,337264872
10590,155141206
10591,155140929
10592,155302314
10593,155313438
10594,387614239
10595,387714387
10596,155459938
10597,458678156
10598,415331918
10599,311150634
10600,434260801
10601,444009799
10602,68557719
10603,27679042
10604,186816850
10605,205519857
10606,366410454
10607,243011823
10608,175753036
10609,243010607
10610,67978754
10611,12822889
10612,146800960
10613,12822669
10614,458677041
10615,27683082
10616,77392104
10617,242883394
10618,366444039
10619,366443454
10620,392457665
10621,318431645
10622,146801017
10623,98175089
10624,175588438
10625,348667700
10626,240812185
10627,458678429
10628,389043432
10629,37695793
10630,175698317
10631,240715932
10632,145532848
10633,434228875
10634,38143279
10635,205757936
10636,366499976
10637,49546949
10638,286023288
10639,443617956
10640,348662622
10641,145964199
10642,59085236
10643,21289491
10644,98301499
10645,204724651
10646,205097220
10647,456888131
10648,444006196
10649,366355323
10650,6992111
10651,38131705
10652,68055630
10653,146163836
10654,366398876
10655,206283146
10656,366485039
10657,366438019
10658,396742946
10659,240812321
10660,435908764
10661,68055303
10662,68163119
10663,348662881
10664,27636595
10665,366576379
10666,415339583
10667,389043049
10668,392323514
10669,345454479
10670,389083232
10671,445927713
10672,188578655
10673,188585734
10674,186816767
10675,49546824
10676,366576122
10677,443965231
10678,242995478
10679,366500010
10680,414250970
10681,456864883
10682,392456064
10683,425465665
10684,242940025
10685,443995902
10686,60254761
10687,175638373
10688,318428755
10689,7020233
10690,98299705
10691,392456977
10692,458681594
10693,188572038
10694,443616521
10695,443965721
10696,435909023
10697,366632087
10698,240623373
10699,392035931
10700,243015136
10701,186818210
10702,53205357
10703,37696061
10704,366399784
10705,240764968
10706,242960283
10707,82052062
10708,242964220
10709,27629970
10710,12784187
10711,443965000
10712,68164396
10713,188569264
10714,443970175
10715,53207948
10716,398382009
10717,12770182
10718,205368694
10719,435925380
10720,49546774
10721,437030291
10722,443580948
10723,12724025
10724,242961333
10725,240663443
10726,67821592
10727,242961294
10728,68261254
10729,435332915
10730,243014868
10731,27654394
10732,389015551
10733,468992530
10734,458682196
10735,443964791
10736,396742612
10737,59359452
10738,337079474
10739,434332361
10740,437941345
10741,438047560
10742,385904556
10743,385906623
10744,438071843
10745,438070923
10746,438105050
10747,438115790
10748,438163694
10749,438211898
10750,438224730
10751,438318369
10752,438337492
10753,438427817
10754,307016681
10755,307251080
10756,307471407
10757,307814789
10758,307811359
10759,308255996
10760,308259269
10761,308491607
10762,438491321
10763,438488791
10764,438528224
10765,438529862
10766,438544349
10767,372425275
10768,372427376
10769,372496890
10770,372612710
10771,372654564
10772,337264606
10773,445936004
10774,155095984
10775,155094549
10776,155140162
10777,155254829
10778,155359412
10779,387714476
10780,155459974
10781,240810469
10782,389019555
10783,68566329
10784,68566331
10785,175829275
10786,366576241
10787,68257125
10788,366576804
10789,175639314
10790,392456501
10791,205152847
10792,243011914
10793,240849808
10794,38139424
10795,68411711
10796,66864192
10797,242937624
10798,437026891
10799,67820604
10800,366500333
10801,12784178
10802,366398841
10803,366623527
10804,434131399
10805,311128611
10806,20423479
10807,468988141
10808,366632254
10809,434138476
10810,366444564
10811,68693750
10812,173097568
10813,66751054
10814,291067454
10815,188570533
10816,434237221
10817,6991945
10818,468993004
10819,38313079
10820,366568847
10821,443964784
10822,356732640
10823,366410831
10824,366576951
10825,458682408
10826,205099145
10827,468987884
10828,8994748
10829,456889697
10830,173145071
10831,439856766
10832,242937749
10833,240720848
10834,243011913
10835,311151245
10836,242984970
10837,443614725
10838,12655766
10839,366354583
10840,366398867
10841,366499423
10842,458685856
10843,68430955
10844,68565441
10845,62905390
10846,434230638
10847,444009622
10848,437030307
10849,389015950
10850,59084921
10851,98471057
10852,468993081
10853,345457644
10854,68560674
10855,348666987
10856,68328803
10857,402313849
10858,392169811
10859,242961146
10860,366499983
10861,366657810
10862,434260745
10863,38140900
10864,240812333
10865,67978309
10866,206064999
10867,240765077
10868,66980659
10869,240662442
10870,415339657
10871,366657853
10872,67983301
10873,415370120
10874,396847212
10875,175940005
10876,205913318
10877,21273496
10878,458682551
10879,435310006
10880,242984726
10881,389009802
10882,68566708
10883,205748404
10884,242991800
10885,311128737
10886,366577083
10887,366632107
10888,38114104
10889,240766657
10890,111716817
10891,396742623
10892,366528351
10893,458655713
10894,175639071
10895,434134900
10896,12858443
10897,435336098
10898,242994948
10899,38159606
10900,146366041
10901,12784645
10902,240720811
10903,389083156
10904,21245173
10905,366481115
10906,59463567
10907,294058530
10908,336993731
10909,337079581
10910,434329433
10911,438051761
10912,385752923
10913,385752218
10914,385908998
10915,438071004
10916,438104925
10917,438197024
10918,438208043
10919,438208115
10920,438209176
10921,438292268
10922,438319751
10923,307250943
10924,307247832
10925,307249129
10926,307372214
10927,307373272
10928,307472462
10929,307472809
10930,307814171
10931,308486528
10932,438511532
10933,438543321
10934,372523787
10935,372612872
10936,372613251
10937,155096104
10938,155139917
10939,155254698
10940,155254037
10941,155253570
10942,155359574
10943,387613427
10944,323021724
10945,402313466
10946,356739407
10947,458682271
10948,456888687
10949,67984873
10950,366443450
10951,49429347
10952,49523337
10953,98642781
10954,435905873
10955,205105520
10956,291074569
10957,392323691
10958,435923485
10959,443996000
10960,175831073
10961,12784733
10962,188569444
10963,240812159
10964,242885629
10965,366499722
10966,240849897
10967,146799047
10968,38085741
10969,8996079
10970,242960493
10971,458677528
10972,173145316
10973,67898409
10974,240766793
10975,434233409
10976,366622868
10977,389055754
10978,392168835
10979,240720815
10980,415389310
10981,173108796
10982,206075875
10983,456865473
10984,240720955
10985,389053279
10986,82055064
10987,350498101
10988,392169969
10989,206198305
10990,366527330
10991,145962278
10992,443965377
10993,175829089
10994,366568235
10995,21273585
10996,69817792
10997,188569672
10998,37665143
10999,38064388
11000,206197442
11001,366410478
11002,242991639
11003,98300561
11004,414250550
11005,242960277
11006,242991180
11007,366623284
11008,98044159
11009,6859837
11010,366519928
11011,68408867
11012,366631470
11013,366499599
11014,286071577
11015,366400127
11016,145532834
11017,59038532
11018,415366325
11019,98175063
11020,323015647
11021,21273591
11022,435904286
11023,345450824
11024,468992866
11025,444009659
11026,21289510
11027,392329036
11028,12784361
11029,389015528
11030,468987780
11031,38313134
11032,443617908
11033,111716635
11034,20495023
11035,434226567
11036,68053138
11037,242944904
11038,443965423
11039,366577203
11040,69814700
11041,242885769
11042,173090124
11043,67897042
11044,435925499
11045,366623626
11046,396734327
11047,146801052
11048,111716577
11049,443970321
11050,206283200
11051,366527820
11052,175590783
11053,205237775
11054,205912285
11055,69854771
11056,243032000
11057,389009661
11058,145750623
11059,49504842
11060,434131464
11061,49464709
11062,366495793
11063,458681630
11064,242964505
11065,434232893
11066,27629544
11067,443970856
11068,12784106
11069,240851685
11070,385752378
11071,385755095
11072,385809107
11073,385908593
11074,438107220
11075,438106964
11076,438118583
11077,438153918
11078,438166270
11079,438168165
11080,438306071
11081,438304897
11082,438367245
11083,438365313
11084,438401933
11085,307016527
11086,307250668
11087,307472524
11088,307811488
11089,308057030
11090,307951047
11091,308250640
11092,308256964
11093,308258743
11094,308496116
11095,308494591
11096,438495276
11097,84477058
11098,438544423
11099,372425267
11100,372496572
11101,372654873
11102,337265592
11103,445935707
11104,445956040
11105,445961368
11106,155016963
11107,155016619
11108,155139336
11109,155138918
11110,387141234
11111,155359936
11112,155363708
11113,387613827
11114,155455359
11115,155459594
11116,155460043
11117,437030428
11118,408002633
11119,366499967
11120,145962251
11121,98084418
11122,12822202
11123,434131320
11124,12857776
11125,69839330
11126,396733472
11127,443588655
11128,398381885
11129,389046938
11130,240812193
11131,415335385
11132,443996322
11133,188572104
11134,240812329
11135,434128352
11136,389046899
11137,366528529
11138,300941778
11139,205871065
11140,458655311
11141,146801036
11142,240851615
11143,348663880
11144,434230377
11145,396733706
11146,68416240
11147,443586464
11148,383063408
11149,145962411
11150,242883497
11151,242991661
11152,27679380
11153,49419168
11154,437030727
11155,67978663
11156,366527966
11157,389081554
11158,458682399
11159,443964665
11160,49416990
11161,82052424
11162,408002633
11163,205522907
11164,205912314
11165,458677053
11166,366500157
11167,458655890
11168,242984774
11169,12857887
11170,366631281
11171,458677256
11172,27682941
11173,396847107
11174,398428850
11175,396742932
11176,388977749
11177,396742648
11178,443965523
11179,173163670
11180,366526617
11181,69839425
11182,12784505
11183,366443518
11184,68415210
11185,366444255
11186,59039742
11187,468992431
11188,366568583
11189,311151329
11190,366528667
11191,240849772
11192,318429315
11193,439862151
11194,206197640
11195,188572470
11196,60255821
11197,205229637
11198,366528959
11199,443970335
11200,145962363
11201,392322776
11202,443996192
11203,68254636
11204,175590024
11205,188580246
11206,435310508
11207,243031744
11208,458677517
11209,366410563
11210,437026844
11211,12688964
11212,435306302
11213,366631681
11214,173163715
11215,286022590
11216,98300470
11217,434230407
11218,175822827
11219,242984901
11220,186817068
11221,444005738
11222,69839349
11223,414041453
11224,21245184
11225,350475584
11226,146364250
11227,434237474
11228,337079066
11229,294218871
11230,434391880
11231,437897381
11232,385813287
11233,385815207
11234,438069602
11235,438070807
11236,438106785
11237,438115812
11238,438119257
11239,438118847
11240,438116653
11241,438197707
11242,438208249
11243,438316728
11244,438317178
11245,438409724
11246,307247098
11247,307247418
11248,307376036
11249,307476505
11250,307731036
11251,308057572
11252,308061507
11253,438457232
11254,438495065
11255,438495017
11256,438512345
11257,438513101
11258,438510645
11259,438545525
11260,337264217
11261,445961262
11262,155139751
11263,155255114
11264,155363305
11265,155363430
11266,387614168
11267,387612276
11268,53210578
11269,175753039
11270,186818188
11271,68164196
11272,366409736
11273,49429249
11274,242883402
11275,205913946
11276,366409832
11277,68407813
11278,27626903
11279,240716332
11280,434232955
11281,7020524
11282,396733753
11283,398332160
11284,366632040
11285,366527524
11286,58959995
11287,243014897
11288,186853405
11289,458655021
11290,98180918
11291,242995578
11292,366576548
11293,98044502
11294,444005727
11295,366437904
11296,396733799
11297,37652495
11298,49544524
11299,37696112
11300,240662556
11301,98225817
11302,443996606
11303,291108336
11304,366444061
11305,38144186
11306,6997392
11307,9004379
11308,345454084
11309,240627396
11310,98470479
11311,242994348
11312,366499935
11313,240766798
11314,389043642
11315,366355365
11316,366484417
11317,175590877
11318,186817956
11319,396734507
11320,242991182
11321,389009966
11322,398381686
11323,240812264
11324,434159772
11325,396733527
11326,12857653
11327,437026547
11328,437030312
11329,38086514
11330,414312910
11331,389118079
11332,38064571
11333,175589694
11334,415389650
11335,62905333
11336,399151944
11337,366443734
11338,240623409
11339,243011610
11340,435903990
11341,458677599
11342,366528234
11343,242961483
11344,389082609
11345,146366015
11346,366355193
11347,396734335
11348,68561401
11349,435332289
11350,443970948
11351,68261304
11352,12773269
11353,242991678
11354,60254773
11355,435336041
11356,20495031
11357,366568729
11358,311148872
11359,366577359
11360,435903736
11361,205619152
11362,300967563
11363,242985393
11364,348667899
11365,389009921
11366,286023041
11367,366485133
11368,366409981
11369,468992398
11370,98043219
11371,389018922
11372,366410214
11373,68055272
11374,286022870
11375,49417028
11376,98305401
11377,242960761
11378,206198169
11379,366568382
11380,336877119
11381,337079430
11382,385757660
11383,385812015
11384,385809487
11385,385903400
11386,438067906
11387,438102570
11388,438211670
11389,438229625
11390,438229763
11391,438311843
11392,438308175
11393,307131070
11394,307372048
11395,307813098
11396,308249812
11397,308486381
11398,308493033
11399,438491123
11400,438496144
11401,438511255
11402,372655205
11403,445960376
11404,155017977
11405,155096077
11406,155140123
11407,155140550
11408,155254929
11409,387613324
11410,387612234
11411,387714549
11412,155459849
11413,366568249
11414,415339977
11415,366528990
11416,69854744
11417,396733827
11418,291108356
11419,439850157
11420,240849821
11421,443964979
11422,186853177
11423,49544362
11424,458655697
11425,60285336
11426,396742572
11427,402313508
11428,243010821
11429,435910985
11430,175591177
11431,188570501
11432,68258254
11433,173107382
11434,366399914
11435,468988996
11436,458682140
11437,68258203
11438,242968601
11439,173101801
11440,443970589
11441,205455764
11442,7024808
11443,240627412
11444,435306859
11445,240810513
11446,243010676
11447,21221737
11448,242943862
11449,356732698
11450,468987976
11451,468987984
11452,173096929
11453,435880422
11454,389009671
11455,146801025
11456,188580214
11457,458681767
11458,12787377
11459,240849748
11460,458655678
11461,67820508
11462,434166950
11463,435332813
11464,458656450
11465,415339575
11466,366632140
11467,49465041
11468,146163846
11469,434237553
11470,366443652
11471,68162423
11472,27683035
11473,111752174
11474,434238867
11475,396733895
11476,98225518
11477,242965315
11478,6997245
11479,12787339
11480,458682083
11481,443965556
11482,240810462
11483,396733455
11484,9004538
11485,386589076
11486,205012773
11487,138685610
11488,402313506
11489,37664794
11490,186818206
11491,443965544
11492,435906226
11493,435906222
11494,386588959
11495,20444479
11496,284852186
11497,458682843
11498,396847142
11499,244161054
11500,188544014
11501,434260657
11502,244161048
11503,244161028
11504,391993445
11505,366657399
11506,389015656
11507,366484854
11508,69766937
11509,242944305
11510,144158779
11511,311148932
11512,60255927
11513,243031998
11514,392327264
11515,59085199
11516,389042906
11517,205236782
11518,398332231
11519,186853238
11520,443583738
11521,240720862
11522,12861145
11523,366568752
11524,175830384
11525,468987626
11526,151513273
11527,337258601
11528,385809722
11529,438073195
11530,438070316
11531,438119323
11532,438339449
11533,438414840
11534,385989262
11535,307016741
11536,307017872
11537,307132470
11538,308065740
11539,308249613
11540,308484420
11541,308486874
11542,308490355
11543,438457205
11544,438457704
11545,438487917
11546,438495419
11547,438519168
11548,372424748
11549,372611082
11550,445959622
11551,155096074
11552,155096579
11553,155363331
11554,188572221
11555,318430727
11556,443617659
11557,49462558
11558,240851674
11559,242965118
11560,366632036
11561,38160840
11562,389019627
11563,366354274
11564,389117921
11565,468992607
11566,206283755
11567,145540823
11568,20486456
11569,413939601
11570,27636520
11571,345457593
11572,396742526
11573,49426636
11574,62905363
11575,366631198
11576,37695809
11577,392169566
11578,366568388
11579,458681696
11580,205608504
11581,242885756
11582,240766708
11583,242944326
11584,468988413
11585,244161048
11586,366623435
11587,468992605
11588,68261126
11589,392457853
11590,242968576
11591,21289590
11592,242995555
11593,458682654
11594,366631843
11595,443996162
11596,242985140
11597,69814692
11598,205455306
11599,69817787
11600,188572516
11601,366499800
11602,240662424
11603,468983545
11604,138691316
11605,188572453
11606,240812263
11607,9070028
11608,311151370
11609,58959997
11610,242994521
11611,389008665
11612,435336582
11613,242937596
11614,68260791
11615,98084094
11616,204791260
11617,434159772
11618,366568093
11619,388994988
11620,323182944
11621,20423364
11622,468988315
11623,357245354
11624,12822869
11625,37652633
11626,392036612
11627,173104429
11628,240810404
11629,435880352
11630,356739297
11631,366355333
11632,240766664
11633,468988993
11634,366484933
11635,7025103
11636,434234435
11637,69763471
11638,396733612
11639,398667748
11640,68327143
11641,398667875
11642,366623022
11643,82049573
11644,437026515
11645,59547386
11646,385752318
11647,438068543
11648,438168178
11649,438194893
11650,438427427
11651,385990420
11652,307372639
11653,307732273
11654,307813939
11655,308248218
11656,308258050
11657,438496587
11658,438511220
11659,438519886
11660,438520162
11661,438520223
11662,59717950
11663,372428412
11664,372524848
11665,337262767
11666,445936498
11667,445954601
11668,445961116
11669,155096301
11670,155313713
11671,155313260
11672,155363047
11673,387715779
11674,155460141
11675,439852850
11676,398376398
11677,408002655
11678,173165783
11679,408015256
11680,366495812
11681,173097463
11682,389019064
11683,345454543
11684,366527467
11685,458677752
11686,392035358
11687,468988819
11688,205607716
11689,366399343
11690,27636616
11691,437030336
11692,435332512
11693,388995017
11694,175587324
11695,8994748
11696,425465654
11697,348667936
11698,175938136
11699,242939959
11700,38085483
11701,435310475
11702,435332473
11703,186816745
11704,468983847
11705,434166992
11706,244164354
11707,188572146
11708,145962359
11709,242991208
11710,434230375
11711,9065391
11712,242981691
11713,59039426
11714,27679261
11715,60284401
11716,206283213
11717,392322064
11718,38142092
11719,49544613
11720,186817069
11721,396733704
11722,366622358
11723,69814704
11724,67897684
11725,69839388
11726,389055759
11727,9726029
11728,49504350
11729,242968677
11730,366484695
11731,435310222
11732,38116192
11733,186818076
11734,38141758
11735,206075804
11736,408012968
11737,98084512
11738,240849843
11739,12723950
11740,311151362
11741,82049434
11742,68412358
11743,145964280
11744,206283208
11745,146364192
11746,12860814
11747,188543946
11748,68126544
11749,444005797
11750,434131456
11751,188578583
11752,67984045
11753,173098908
11754,392327463
11755,366576437
11756,69817980
11757,388977916
11758,336993131
11759,337078594
11760,59548043
11761,385753368
11762,385906756
11763,385983776
11764,438068992
11765,438116512
11766,438119520
11767,438150343
11768,438409648
11769,438427577
11770,307017875
11771,307127658
11772,307251375
11773,307251078
11774,438458240
11775,438488473
11776,438513567
11777,438510776
11778,372612227
11779,372612772
11780,372612737
11781,372655446
11782,372617512
11783,445955707
11784,445954125
11785,445959765
11786,155140461
11787,155360065
11788,155454062
11789,242985343
11790,53210015
11791,49465029
11792,205759546
11793,242944818
11794,392037674
11795,366577263
11796,188543849
11797,392105261
11798,68160601
11799,62938897
11800,242960294
11801,98084331
11802,21339587
11803,348662347
11804,458685784
11805,98732584
11806,389015864
11807,240623400
11808,434163498
11809,242940050
11810,443996038
11811,392328254
11812,9004404
11813,366631304
11814,458686293
11815,188578639
11816,37665268
11817,12770217
11818,366399579
11819,173109474
11820,205013378
11821,389018973
11822,443585781
11823,366481103
11824,68567425
11825,458656218
11826,444006257
11827,49419368
11828,240765081
11829,456889395
11830,240766695
11831,146165630
11832,186853184
11833,69766890
11834,204818518
11835,98299511
11836,366443741
11837,242994949
11838,392104507
11839,59039433
11840,366657386
11841,49418852
11842,243011864
11843,240764987
11844,389081478
11845,98680694
11846,468987993
11847,244136455
11848,392168459
11849,396734487
11850,392320839
11851,396734216
11852,366568530
11853,443616657
11854,366410738
11855,38116298
11856,9031534
11857,434396177
11858,59548283
11859,438070833
11860,438102256
11861,438102286
11862,438162853
11863,438196480
11864,438228316
11865,438306922
11866,438307057
11867,438334007
11868,438367705
11869,438402966
11870,438430383
11871,59616581
11872,307582440
11873,308170979
11874,438545847
11875,155314049
11876,387714844
11877,155459118
11878,68260661
11879,205152288
11880,98181295
11881,435339743
11882,205913094
11883,59003091
11884,68329003
11885,175695966
11886,300975681
11887,9756791
11888,146165628
11889,392169824
11890,456889102
11891,68257954
11892,37695970
11893,240627384
11894,388995028
11895,458685974
11896,38132274
11897,458686223
11898,240716242
11899,242968721
11900,392103237
11901,318433575
11902,396733866
11903,348667551
11904,242939931
11905,348721572
11906,468992689
11907,444009836
11908,205913829
11909,443970954
11910,366657647
11911,59085164
