EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_dist,k2_teff,k2_logg,k2_metfe,k2_rad,k2_mass
242146196,262.54928,-30.258086,9.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,917.7,11156,3.75,0.053,4.13,3.59
242149868,262.898473,-30.245665,8.038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,1109,19145,3.49,0.076,9.28,8.98
242154489,263.676114,-30.229924,9.513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,1592,14750,3.65,0.122,5.37,5.61
242171743,264.385307,-30.172529,9.775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,510.3,7421,3.67,0.071,3.43,2.14
242178210,263.885226,-30.152244,9.648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,NA,NA,NA,NA,NA,NA
242178386,262.601925,-30.151657,9.785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,220.1,6225,3.98,-0.034,1.85,1.32
242184803,264.697555,-30.131391,8.657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,1,99.6,6205,4.2,-0.076,1.38,1.14
242185437,263.788998,-30.129444,9.916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,586.6,8051,3.76,0.045,3.42,2.27
242195866,262.517871,-30.095871,9.323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,4089,4032,1.26,-0.123,44,1.21
242211210,264.484364,-30.044919,9.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STAR,1,0,514.1,10137,3.91,0.016,3.02,2.85
245910293,352.491365,-12.876742,8.528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,179.7,7494,4.06,0.016,2,1.74
245918124,352.401024,-12.36567,9.704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,818.4,4450,2,-0.227,16.54,1.17
245920958,352.82206,-12.194714,8.327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,115.7,6938,4.23,-0.012,1.52,1.45
245924476,353.245906,-11.987614,8.328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,96.15,6453,4.2,-0.021,1.47,1.31
245924774,353.040883,-11.97295,9.543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,232.8,6221,3.84,-0.013,2.39,1.52
245925285,352.440855,-11.947339,9.836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,514.8,4619,2.47,-0.053,11.18,1.27
245926081,352.507737,-11.908404,9.708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,1,163,5163,3.84,0.064,2.13,1.1
245926385,352.424295,-11.892593,9.692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,558.7,4469,2.37,0.136,12.2,1.3
245926954,349.061387,-11.866275,9.722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,132.3,5818,4.25,0.224,1.27,1.09
245929348,348.407601,-11.749342,9.316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,439.7,4331,1.94,-0.038,18.99,1.26
245929348,348.4076,-11.749342,9.316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,439.7,4331,1.94,-0.038,18.99,1.26
245931511,354.007164,-11.640683,9.984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,288.5,6090,3.85,-0.003,2.25,1.42
245931653,348.9025,-11.632209,8.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,387.3,4438,2.03,-0.026,21.74,1.87
245931711,348.51678,-11.629405,9.9440002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,159.1,6132,4.25,0.004,1.3,1.15
245931711,348.516775,-11.629405,9.944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,159.1,6132,4.25,0.004,1.3,1.15
245932119,351.449245,-11.609906,9.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,432.7,6463,3.71,0.065,2.92,1.76
245932815,353.800157,-11.577651,8.163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,118.5,7224,4.17,0.022,1.69,1.58
245932827,353.800169,-11.577066,9.633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,191.7,7194,3.79,0.016,2.65,1.91
245933051,348.836968,-11.565492,8.593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,141.9,7680,4.01,0.042,2.18,1.85
245933263,354.353072,-11.554495,9.614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,NA,NA,NA,NA,NA,NA
245933690,353.483172,-11.532904,9.182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,569.5,4318,1.93,-0.142,19.06,1.18
245933692,351.715548,-11.532836,9.674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,643.8,4902,2.39,-0.653,10.47,0.95
245935401,352.021647,-11.449751,6.157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,126.3,4987,2.82,-0.793,5.99,0.95
245937834,353.164002,-11.32918,9.106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,104.1,6157,4.26,-0.184,1.27,1.09
245939167,349.474905,-11.263799,8.794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,1,81.5,5339,3.82,0.018,2.24,1.22
245941043,352.209353,-11.175027,9.765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,124,5993,4.37,0.034,1.14,1.1
245944455,353.078864,-11.040304,9.159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,528.4,4240,1.74,-0.158,23.49,1.18
245944681,351.689555,-11.032598,8.471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,483.1,10002,4.03,-0.036,2.41,2.5
245945743,352.984564,-10.994583,8.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,420.2,4907,2.46,-0.261,10.48,1.2
245947645,351.725057,-10.931066,9.158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,434.8,4859,2.41,-0.397,10.73,1.12
245947761,354.980343,-10.92694,9.557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,127.6,6062,4.23,-0.034,1.29,1.12
245949656,352.957081,-10.864688,8.545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,987.7,3803,1.08,0.008,54.49,1.31
245950518,353.67459,-10.839039,9.995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,123.6,6914,4.33,-0.281,1.27,1.28
245951071,350.110849,-10.821325,9.518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,213.9,5975,3.83,-0.264,2.2,1.22
245952735,352.426703,-10.768416,9.356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,526.8,4658,2.4,-0.21,11.4,1.17
245963775,352.560153,-10.4511,9.235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,198.7,5414,3.72,-0.01,2.63,1.35
245966016,353.059064,-10.390109,9.914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,174.9,6119,4.14,-0.111,1.47,1.14
245967219,355.89967,-10.355842,9.127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,487,4254,1.74,-0.118,23.02,1.18
245968556,354.363914,-10.317987,9.531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,258.5,4908,3.09,-0.43,4.66,1.04
245970930,353.288541,-10.254929,9.593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,486.7,4713,2.47,-0.114,10.93,1.3
245971900,355.12033,-10.227796,9.108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,646.2,4671,2.38,-0.23,11.8,1.2
245974508,352.714312,-10.155774,9.229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,298.5,6913,3.82,0.034,2.72,1.8
245980920,354.813702,-9.984846,9.566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,165.3,5881,4.01,-0.296,1.62,1.03
245981319,354.424069,-9.974938,8.341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,253.5,4769,2.5,-0.091,11.07,1.5
245984590,353.064264,-9.883836,9.849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,586.4,7154,3.79,0.011,2.79,1.92
245992502,354.471192,-9.675758,9.721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,297.2,6458,3.82,0.018,2.58,1.64
245992586,355.902158,-9.673979,9.222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,192.6,6586,3.98,0.01,2.04,1.51
246005337,356.181439,-9.348737,9.395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,137.6,6297,4.17,-0.05,1.48,1.24
246009098,357.102703,-9.251705,9.068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,112.4,6274,4.24,-0.024,1.37,1.19
246009564,354.373811,-9.239521,9.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,1710,4467,2.08,-0.294,15.64,1.08
246019089,356.642142,-8.996874,7.157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,38.58,6013,4.34,-0.056,1.14,1.08
246020511,355.769661,-8.962946,9.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,1391,4497,1.7,-0.78,23.17,0.91
246021427,354.735917,-8.940286,9.605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,187.9,5113,3.71,-0.11,2.49,1.2
246023153,356.711697,-8.896932,7.142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,196.6,4897,2.57,-0.233,10.55,1.56
246024134,354.914511,-8.872664,9.525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,626.5,4965,3.92,0.107,1.75,0.98
246024207,354.912844,-8.870926,9.525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,712.3,4612,2.4,-0.08,11.71,1.29
246025837,355.592733,-8.828783,8.343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,1,76.55,6131,4.22,-0.056,1.36,1.13
246025842,357.129338,-8.828553,9.147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,482.7,4727,2.44,-0.175,11.06,1.28
246025955,355.399624,-8.825157,8.883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,110.6,6825,4.26,-0.031,1.45,1.4
246026058,355.512671,-8.822181,9.998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,173.2,5812,4.12,0.152,1.52,1.11
246026454,354.865705,-8.811029,9.739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,946.1,4427,2.07,-0.16,16.24,1.18
246032160,356.792646,-8.667035,9.589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,98.05,5837,4.44,-0.103,0.99,1.01
246033770,355.349292,-8.629782,9.284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,69,5494,4.44,0.176,0.98,0.95
246034227,355.75739,-8.619352,9.221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,3227,3901,0.97,-0.387,54.62,1.04
246052710,357.37241,-8.194194,9.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,830.7,3969,1.15,-0.216,42.37,1.08
246077404,357.230551,-7.631402,9.867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STAR,1,0,422.2,4713,2.47,-0.158,10.56,1.21
246623961,72.549663,13.551234,9.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,294,7215,3.9,0.019,2.31,1.75
246631213,71.163766,13.654905,9.966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,288.2,7828,4.08,0.055,1.99,1.91
246631226,72.958282,13.655152,6.212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,40.72,6299,4.26,-0.106,1.29,1.14
246639388,72.772184,13.771626,9.955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,146.2,6209,4.25,-0.331,1.25,1.05
246644286,71.587843,13.838801,9.905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,207.5,5569,3.63,-1.035,2.41,0.88
246645083,71.94196,13.849979,9.532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,306.1,8755,4.07,-0.017,2.17,2.17
246649130,72.293647000000007,13.905357,9.516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,NA,NA,NA,NA,NA,NA
246659580,71.390925,14.049105,9.526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,356.2,7670,3.68,0.012,3.5,2.25
246671003,74.602881,14.200626,9.717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,304.4,7091,3.84,-0.012,2.64,1.84
246672335,72.69001,14.217909,9.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,95.6,6384,4.26,0.039,1.37,1.3
246685193,75.140811,14.383811,6.615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,37.76,6077,4.33,-0.106,1.18,1.06
246694710,75.241426,14.504792,9.401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,332.9,9133,3.7,0.004,3.83,2.75
246694716,75.2411,14.504847,8.849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,332.9,9133,3.7,0.004,3.83,2.75
246696804,71.640667,14.531672,8.451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,101.1,6952,4.14,0.114,1.73,1.52
246697679,74.747545,14.543242,6.162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,349.7,13588,3.59,-0.022,5.65,4.94
246697697,74.763169,14.543477,9.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,406.8,9092,4.08,-0.01,2.25,2.28
246698204,74.738361,14.549577,7.525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,292.4,12196,4.01,-0.028,2.85,3.39
246698541,71.014907,14.554069,9.821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,129.4,6057,4.22,-0.102,1.35,1.11
246699580,75.865379,14.568112,9.952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,248,6453,3.87,-0.014,2.17,1.48
246701104,72.310104,14.586921,9.115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,608.8,4070,1.38,-0.199,36.06,1.21
246702820,72.833216,14.608468,9.843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,490.2,4660,2.41,-0.159,11.68,1.3
246703034,67.588143,14.611301,9.394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,149.1,6415,4.03,-0.034,1.73,1.34
246703977,73.18788,14.623125,8.315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,51.89,5598,4.07,0.042,1.5,1.13
246704292,71.186431,14.626797,8.474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,89.61,6424,4.14,0.001,1.59,1.34
246708249,67.936109,14.677035,9.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,275.2,6926,3.68,0.007,3.17,1.95
246709321,67.795546,14.689794,8.639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,104,6505,3.99,0.126,2,1.46
246711754,75.296065,14.7195,9.574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,274.2,6732,3.63,0.049,3.34,1.9
246714254,75.536038,14.749829,8.609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,97.8,6551,4.06,0.007,1.72,1.43
246715531,75.762964,14.765699,9.271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,210.1,6982,3.73,0.014,3.05,1.9
246716740,67.640026,14.780912,9.606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,135.9,6687,4.17,-0.053,1.56,1.39
246719502,70.747111,14.814568,6.458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,144.7,5133,2.45,-0.82,9.33,0.91
246721656,73.801961,14.840685,9.411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,418.9,9153,3.95,-0.091,2.51,2.26
246721853,73.804872,14.842813,9.411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,1228,5342,2.18,-0.204,24.87,3.16
246723162,76.174184,14.859029,6.839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,90.58,8929,4.26,-0.013,1.73,1.98
246727991,74.858738,14.919218,9.366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,267.3,6875,3.72,0.017,3.08,1.99
246728202,72.159604,14.921942,9.778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,156.8,7112,4.23,-0.046,1.55,1.5
246732653,68.57723,14.974946,8.137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,NA,NA,NA,NA,NA,NA
246736647,74.901096,15.022466,9.871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,167.6,6333,4.13,0.025,1.59,1.3
246741756,72.640906,15.083454,8.412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,42.21,5607,4.48,0.044,0.96,0.99
246742340,75.101331,15.090351,9.814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,224.1,6807,3.97,0.01,2.09,1.58
246742424,75.367855,15.091297,9.207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,203.8,6849,3.79,0.089,2.92,1.89
246743532,77.176133,15.103823,8.052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,353.4,10486,3.84,-0.025,3.41,3.06
246743626,74.736632,15.10494,8.926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,887.7,3759,1.12,0.126,53.01,1.39
246748626,68.493908,15.163619,8.308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,41.75,5470,4.51,-0.021,0.88,0.94
246750079,75.748276,15.180611,9.916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,296.6,6791,3.78,0.054,2.9,1.84
246750514,67.716107,15.185525,9.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,168.3,6762,4.08,-0.034,1.79,1.49
246750920,75.350782,15.190388,8.939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,293.2,7912,3.61,0.003,3.97,2.41
246751480,73.842034,15.196855,9.234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,124.7,6388,4.16,0.001,1.53,1.3
246753970,77.327476,15.225165,9.919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,218,6218,3.9,0.064,2.1,1.42
246754774,77.19281,15.234176,9.159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,372.7,10488,4.08,-0.047,2.47,2.79
246755660,75.355637,15.244174,8.374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,178.6,4815,2.63,0.1,11.63,2.44
246757104,69.229301,15.261182,7.234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,79.93,6535,3.94,0.025,2.08,1.5
246770655,74.323576,15.419298,9.974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,557.5,5093,2.81,-0.483,8.01,1.06
246771958,72.846734,15.433467,8.557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,57.27,6215,4.33,-0.063,1.2,1.15
246773658,73.819618,15.452881,9.973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,366.4,7802,3.82,0.021,2.88,2.13
246774623,69.571738,15.463907,9.798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,0,116,5959,4.32,-0.037,1.16,1.05
246775335,71.62661,15.472052,8.161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STAR,1,1,47.44,5772,4.44,-0.021,0.99,1.01
