EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7
205960923,341.40203,-16.014304,13.167,0,1,0,0,0,0,0
210386017,62.930383,13.138997,13.166,0,0,0,0,1,0,0
203030999,243.313716,-27.49884,13.165,0,0,0,0,0,0,0
210378951,55.698224,12.969999,13.164,0,0,0,0,1,0,0
210334851,59.739873,11.798173,13.164,0,0,0,0,1,0,0
211490541,124.821136,13.002795,13.164,0,0,0,0,0,0,1
211490956,126.94144,13.009123,13.163,0,0,0,0,0,0,1
202881824,247.07132,-28.023331,13.162,0,0,0,0,0,0,0
205929651,338.611696,-17.065624,13.162,0,1,0,0,0,0,0
202604489,246.326935,-29.050416,13.161,0,0,0,0,0,0,0
210326403,58.142667,11.542788,13.161,0,0,0,0,1,0,0
210428882,57.856658,14.103794,13.16,0,0,0,0,1,0,0
201268724,169.189862,-2.924126,13.159,0,0,0,0,0,0,0
211329424,130.841254,10.43491,13.159,0,0,0,0,0,0,1
201169959,176.122299,-4.817557,13.157,0,0,0,0,0,0,0
202787743,245.552699,-28.364241,13.156,0,0,0,0,0,0,0
205934435,340.461149,-16.897673,13.156,0,1,0,0,0,0,0
211422869,129.988143,11.983567,13.156,0,0,0,0,0,0,1
211333064,127.131718,10.503585,13.155,0,0,0,0,0,0,1
202695868,245.42315,-28.704372,13.154,0,0,0,0,0,0,0
210481197,63.682976,15.090043,13.154,0,0,0,0,1,0,0
205936182,340.250206,-16.835251,13.153,0,1,0,0,0,0,0
206032676,343.07242,-13.890863,13.152,0,1,0,0,0,0,0
211311189,127.195718,10.076562,13.152,0,0,0,0,0,0,1
210375375,58.723783,12.880402,13.151,0,0,0,0,1,0,0
210443044,61.53937,14.388068,13.151,0,0,0,0,1,0,0
202790027,246.525951,-28.355681,13.15,0,0,0,0,0,0,0
205972159,339.116133,-15.65813,13.15,0,1,0,0,0,0,0
205702134,246.831425,-15.655228,13.149,0,0,0,0,0,0,0
202610853,246.593502,-29.026155,13.148,0,0,0,0,0,0,0
210404228,62.722334,13.565044,13.147,0,0,0,0,1,0,0
211323124,131.879624,10.315834,13.147,0,0,0,0,0,0,1
201211635,173.585688,-3.829344,13.145,0,0,0,0,0,0,0
211382859,127.776551,11.369338,13.145,0,0,0,0,0,0,1
202743376,246.486637,-28.52818,13.144,0,0,0,0,0,0,0
205694566,247.505672,-15.719734,13.144,0,0,0,0,0,0,0
202761787,246.483733,-28.459932,13.143,0,0,0,0,0,0,0
210395810,60.4321,13.368808,13.143,0,0,0,0,1,0,0
202766928,247.294525,-28.440495,13.14,0,0,0,0,0,0,0
202740694,249.190273,-28.537986,13.14,0,0,0,0,0,0,0
210491729,64.47402,15.271272,13.14,0,0,0,0,1,0,0
201363889,168.24664,-1.50014,13.139,0,0,0,0,0,0,0
205917849,337.560028,-17.504884,13.139,0,1,0,0,0,0,0
210385804,55.654348,13.133091,13.139,0,0,0,0,1,0,0
205995225,342.267685,-14.961317,13.138,0,1,0,0,0,0,0
210385282,54.637212,13.121392,13.138,0,0,0,0,1,0,0
210418471,61.290761,13.882718,13.138,0,0,0,0,1,0,0
211317984,128.108104,10.213711,13.138,0,0,0,0,0,0,1
210413551,63.718729,13.772677,13.137,0,0,0,0,1,0,0
211305197,131.913544,9.954683,13.137,0,0,0,0,0,0,1
202743891,247.219635,-28.526231,13.136,0,0,0,0,0,0,0
205965370,339.716758,-15.875501,13.136,0,1,0,0,0,0,0
210407063,61.163922,13.628147,13.135,0,0,0,0,1,0,0
210365478,62.08038,12.633096,13.135,0,0,0,0,1,0,0
211537848,123.310624,13.671508,13.134,0,0,0,0,0,0,1
211364644,126.411571,11.070149,13.134,0,0,0,0,0,0,1
211434065,126.46595,12.156324,13.134,0,0,0,0,0,0,1
211369372,130.881376,11.148926,13.134,0,0,0,0,0,0,1
211329606,126.430271,10.438119,13.133,0,0,0,0,0,0,1
201148598,175.606991,-5.326969,13.132,0,0,0,0,0,0,0
211422340,130.339365,11.975694,13.132,0,0,0,0,0,0,1
202861679,246.413355,-28.095111,13.13,0,0,0,0,0,0,0
210367639,58.069012,12.687608,13.13,0,0,0,0,1,0,0
202783234,247.605552,-28.380878,13.127,0,0,0,0,0,0,0
210434213,64.463239,14.212881,13.124,0,0,0,0,1,0,0
210385969,55.14518,13.137654,13.123,0,0,0,0,1,0,0
210321339,59.428475,11.383403,13.123,0,0,0,0,1,0,0
211376136,127.901661,11.258849,13.123,0,0,0,0,0,0,1
201218827,170.894828,-3.680358,13.122,0,0,0,0,0,0,0
202768244,246.491423,-28.435616,13.122,0,0,0,0,0,0,0
211339208,129.920905,10.616806,13.122,0,0,0,0,0,0,1
210384211,54.131261,13.095789,13.121,0,0,0,0,1,0,0
210349518,59.230275,12.208399,13.121,0,0,0,0,1,0,0
211344922,127.188635,10.721831,13.121,0,0,0,0,0,0,1
210426676,61.730825,14.057385,13.12,0,0,0,0,1,0,0
210430924,64.781387,14.146783,13.12,0,0,0,0,1,0,0
211499780,124.886802,13.13723,13.12,0,0,0,0,0,0,1
211345542,127.276661,10.732301,13.12,0,0,0,0,0,0,1
202681822,247.381369,-28.757448,13.119,0,0,0,0,0,0,0
206553862,335.598165,-3.706189,13.119,0,0,0,0,0,0,0
202949782,245.788663,-27.783833,13.118,0,0,0,0,0,0,0
202967317,246.494947,-27.721932,13.118,0,0,0,0,0,0,0
210398513,60.507326,13.432342,13.118,0,0,0,0,1,0,0
201219206,173.362277,-3.674474,13.117,0,0,0,0,0,0,0
210372266,62.949734,12.806033,13.114,0,0,0,0,1,0,0
205964003,339.255612,-15.915295,13.113,0,1,0,0,0,0,0
202774770,246.345447,-28.411522,13.112,0,0,0,0,0,0,0
201185204,172.70218,-4.452692,13.11,0,0,0,0,0,0,0
202904813,242.610572,-27.941513,13.11,0,0,0,0,0,0,0
210413043,63.889568,13.762164,13.109,0,0,0,0,1,0,0
211318350,127.60899,10.220858,13.109,0,0,0,0,0,0,1
202918144,246.499546,-27.894819,13.108,0,0,0,0,0,0,0
202704648,247.159486,-28.671824,13.108,0,0,0,0,0,0,0
211431188,127.825572,12.11247,13.108,0,0,0,0,0,0,1
211510865,123.112476,13.292121,13.107,0,0,0,0,0,0,1
202847404,247.645497,-28.146342,13.106,0,0,0,0,0,0,0
210401906,59.073818,13.512317,13.106,0,0,0,0,1,0,0
202760456,247.65154,-28.46498,13.105,0,0,0,0,0,0,0
210348052,57.794163,12.167526,13.105,0,0,0,0,1,0,0
210393419,61.897754,13.313027,13.105,0,0,0,0,1,0,0
202632482,247.208439,-28.944085,13.104,0,0,0,0,0,0,0
210431651,64.944595,14.162522,13.104,0,0,0,0,1,0,0
205908263,337.691539,-17.875545,13.102,0,1,0,0,0,0,0
211319400,129.117334,10.242422,13.102,0,0,0,0,0,0,1
202682348,245.713529,-28.755559,13.101,0,0,0,0,0,0,0
211481212,124.290952,12.868071,13.101,0,0,0,0,0,0,1
202136144,95.60998,17.27307,13.1,0,0,0,0,0,1,0
202135815,95.71802,15.00824,13.1,0,0,0,0,0,1,0
202092776,95.91474,14.82688,13.1,0,0,0,0,0,1,0
202088412,96.274,14.52339,13.1,0,0,0,0,0,1,0
202090494,96.72505,15.9844,13.1,0,0,0,0,0,1,0
202092780,96.84572,16.46309,13.1,0,0,0,0,0,1,0
202092091,96.9981,15.61128,13.1,0,0,0,0,0,1,0
202090445,97.02207,14.87626,13.1,0,0,0,0,0,1,0
202127956,98.82944,16.43495,13.1,0,0,0,0,0,1,0
202087613,99.05503,15.23866,13.1,0,0,0,0,0,1,0
202136060,99.35362,16.60932,13.1,0,0,0,0,0,1,0
202083023,100.45907,16.43064,13.1,0,0,0,0,0,1,0
202120526,100.66599,15.82358,13.1,0,0,0,0,0,1,0
202068390,101.39237,17.00634,13.1,0,0,0,0,0,1,0
202088351,102.14444,16.59008,13.1,0,0,0,0,0,1,0
202127319,102.56285,16.93344,13.1,0,0,0,0,0,1,0
206003437,340.185124,-14.727055,13.1,0,1,0,0,0,0,0
210379977,59.806938,12.993868,13.1,0,0,0,0,1,0,0
211393617,126.867305,11.543123,13.1,0,0,0,0,0,0,1
202921167,246.867838,-27.883945,13.099,0,0,0,0,0,0,0
210350167,58.18287,12.225989,13.099,0,0,0,0,1,0,0
202919141,246.481235,-27.891112,13.098,0,0,0,0,0,0,0
202786860,247.522206,-28.367552,13.098,0,0,0,0,0,0,0
210410386,62.661778,13.702701,13.098,0,0,0,0,1,0,0
210422612,61.694829,13.97276,13.097,0,0,0,0,1,0,0
201215771,172.304177,-3.734316,13.094,0,0,0,0,0,0,0
201142176,174.900122,-5.485727,13.094,0,0,0,0,0,0,0
210391786,59.320959,13.273676,13.094,0,0,0,0,1,0,0
210365138,59.458423,12.624764,13.094,0,0,0,0,1,0,0
210344166,60.337992,12.055595,13.094,0,0,0,0,1,0,0
60020863,5.578301,-5.35737,13.0936461,0,0,1,0,0,0,0
210390540,56.395461,13.244285,13.092,0,0,0,0,1,0,0
201895612,178.40806,7.230885,13.091,0,0,0,0,0,0,0
202947716,245.647162,-27.791007,13.091,0,0,0,0,0,0,0
210397926,60.431137,13.419029,13.091,0,0,0,0,1,0,0
202956378,246.611972,-27.760958,13.09,0,0,0,0,0,0,0
205938957,340.087145,-16.74107,13.09,0,1,0,0,0,0,0
210416676,57.006239,13.842363,13.09,0,0,0,0,1,0,0
210356425,58.946941,12.39723,13.089,0,0,0,0,1,0,0
201144347,175.633348,-5.430948,13.087,0,0,0,0,0,0,0
202826817,247.129619,-28.220657,13.087,0,0,0,0,0,0,0
210425936,57.847468,14.041984,13.087,0,0,0,0,1,0,0
210435095,64.031989,14.23001,13.087,0,0,0,0,1,0,0
211348692,131.821382,10.789654,13.087,0,0,0,0,0,0,1
201135864,175.530773,-5.641599,13.086,0,0,0,0,0,0,0
210361504,59.853333,12.530872,13.086,0,0,0,0,1,0,0
211408386,127.913937,11.769053,13.086,0,0,0,0,0,0,1
202940346,245.962625,-27.816492,13.082,0,0,0,0,0,0,0
202720138,246.985816,-28.614134,13.082,0,0,0,0,0,0,0
202633831,247.109187,-28.938942,13.082,0,0,0,0,0,0,0
201161811,176.353688,-5.013621,13.081,0,0,0,0,0,0,0
201248981,169.594418,-3.223388,13.08,0,0,0,0,0,0,0
210410854,63.466444,13.712679,13.08,0,0,0,0,1,0,0
210421290,60.662707,13.944356,13.079,0,0,0,0,1,0,0
210421457,62.501268,13.947729,13.079,0,0,0,0,1,0,0
202740496,246.725026,-28.538737,13.078,0,0,0,0,0,0,0
205931799,337.522035,-16.989848,13.078,0,1,0,0,0,0,0
211351699,126.866414,10.845686,13.077,0,0,0,0,0,0,1
211332646,128.316962,10.495942,13.075,0,0,0,0,0,0,1
211315893,130.756176,10.171489,13.075,0,0,0,0,0,0,1
202651243,246.789134,-28.873731,13.074,0,0,0,0,0,0,0
205969884,340.964668,-15.732091,13.072,0,1,0,0,0,0,0
202640186,247.904227,-28.915037,13.07,0,0,0,0,0,0,0
211315996,130.782183,10.17354,13.07,0,0,0,0,0,0,1
201407276,166.737249,-0.849284,13.069,0,0,0,0,0,0,0
205912424,337.911869,-17.708659,13.069,0,1,0,0,0,0,0
205953578,340.4758,-16.25346,13.069,0,1,0,0,0,0,0
202742120,245.730408,-28.532897,13.067,0,0,0,0,0,0,0
211330484,126.104054,10.45565,13.067,0,0,0,0,0,0,1
211392309,127.553786,11.521611,13.067,0,0,0,0,0,0,1
211436552,129.610756,12.194284,13.067,0,0,0,0,0,0,1
205953373,339.966149,-16.260505,13.063,0,1,0,0,0,0,0
206025199,343.35766,-14.096956,13.063,0,1,0,0,0,0,0
211344994,127.19296,10.722853,13.063,0,0,0,0,0,0,1
211311550,127.938338,10.083939,13.063,0,0,0,0,0,0,1
210395468,57.064695,13.361049,13.062,0,0,0,0,1,0,0
211411145,129.479365,11.809188,13.062,0,0,0,0,0,0,1
210369930,59.636558,12.746139,13.061,0,0,0,0,1,0,0
211354230,129.987724,10.890969,13.061,0,0,0,0,0,0,1
206000848,340.816502,-14.80014,13.059,0,1,0,0,0,0,0
206027631,342.866247,-14.02827,13.058,0,1,0,0,0,0,0
210471083,64.165192,14.91133,13.058,0,0,0,0,1,0,0
205989438,340.418143,-15.134222,13.057,0,1,0,0,0,0,0
206025915,342.741081,-14.076776,13.057,0,1,0,0,0,0,0
211386637,131.286733,11.429215,13.057,0,0,0,0,0,0,1
205923870,336.873362,-17.277857,13.055,0,1,0,0,0,0,0
210439619,62.25522,14.320708,13.055,0,0,0,0,1,0,0
211331892,128.051659,10.481311,13.055,0,0,0,0,0,0,1
201393098,167.093771,-1.065755,13.054,0,0,0,0,0,0,0
202809011,247.128527,-28.28638,13.054,0,0,0,0,0,0,0
210309091,58.52588,10.990866,13.054,0,0,0,0,1,0,0
211438881,127.953577,12.229598,13.054,0,0,0,0,0,0,1
211305959,129.854495,9.970499,13.052,0,0,0,0,0,0,1
205954247,338.061285,-16.231493,13.051,0,1,0,0,0,0,0
210366557,58.527122,12.660448,13.05,0,0,0,0,1,0,0
211403606,127.306315,11.696729,13.05,0,0,0,0,0,0,1
210401217,63.859083,13.495478,13.048,0,0,0,0,1,0,0
211332643,126.342563,10.495884,13.048,0,0,0,0,0,0,1
205939625,338.244254,-16.717115,13.047,0,1,0,0,0,0,0
202958615,246.473408,-27.752644,13.045,0,0,0,0,0,0,0
206032640,342.98468,-13.891949,13.045,0,1,0,0,0,0,0
206022839,343.063876,-14.165278,13.044,0,1,0,0,0,0,0
211307080,126.537029,9.994119,13.044,0,0,0,0,0,0,1
201374034,166.613092,-1.353819,13.043,0,0,0,0,0,0,0
206013839,342.465616,-14.426905,13.043,0,1,0,0,0,0,0
206026842,343.098647,-14.051687,13.043,0,1,0,0,0,0,0
211483551,124.888961,12.901005,13.043,0,0,0,0,0,0,1
202694952,245.785217,-28.70782,13.042,0,0,0,0,0,0,0
202875475,246.319642,-28.046329,13.041,0,0,0,0,0,0,0
205910447,337.660629,-17.788885,13.041,0,1,0,0,0,0,0
206031811,342.566043,-13.913777,13.041,0,1,0,0,0,0,0
211485022,126.246639,12.922118,13.041,0,0,0,0,0,0,1
210379656,54.796205,12.985936,13.04,0,0,0,0,1,0,0
211348901,131.250392,10.79379,13.04,0,0,0,0,0,0,1
210360000,58.762247,12.491619,13.039,0,0,0,0,1,0,0
210439950,64.153109,14.327415,13.039,0,0,0,0,1,0,0
201262289,171.28308,-3.022454,13.038,0,0,0,0,0,0,0
202652059,246.236903,-28.87075,13.038,0,0,0,0,0,0,0
210395341,61.807488,13.357871,13.038,0,0,0,0,1,0,0
211316719,127.291444,10.187755,13.038,0,0,0,0,0,0,1
202683805,246.946422,-28.749931,13.037,0,0,0,0,0,0,0
210373134,59.280822,12.826978,13.037,0,0,0,0,1,0,0
210407779,60.264814,13.644387,13.036,0,0,0,0,1,0,0
201175501,172.439087,-4.685096,13.035,0,0,0,0,0,0,0
211381549,127.445652,11.348015,13.035,0,0,0,0,0,0,1
202659779,246.595833,-28.841274,13.033,0,0,0,0,0,0,0
210429417,62.595396,14.114476,13.033,0,0,0,0,1,0,0
211432977,129.90404,12.140382,13.032,0,0,0,0,0,0,1
202689705,247.038906,-28.727662,13.03,0,0,0,0,0,0,0
205906794,337.940147,-17.931021,13.029,0,1,0,0,0,0,0
210338347,58.841636,11.893576,13.029,0,0,0,0,1,0,0
210336338,58.216589,11.839692,13.028,0,0,0,0,1,0,0
210479355,63.380963,15.058521,13.028,0,0,0,0,1,0,0
206003138,342.787746,-14.735871,13.027,0,1,0,0,0,0,0
210398337,55.898691,13.428218,13.026,0,0,0,0,1,0,0
211387586,130.584076,11.44457,13.026,0,0,0,0,0,0,1
205983602,340.867227,-15.311949,13.025,0,1,0,0,0,0,0
210407839,62.388019,13.645733,13.025,0,0,0,0,1,0,0
211426106,127.408544,12.032554,13.025,0,0,0,0,0,0,1
201202888,168.984277,-4.036182,13.024,0,0,0,0,0,0,0
210388098,54.969184,13.187578,13.024,0,0,0,0,1,0,0
211339898,129.715529,10.629253,13.024,0,0,0,0,0,0,1
205948257,338.040131,-16.425975,13.022,0,1,0,0,0,0,0
210444925,62.291415,14.423948,13.021,0,0,0,0,1,0,0
211433025,127.285683,12.141046,13.02,0,0,0,0,0,0,1
202961647,246.268511,-27.741908,13.018,0,0,0,0,0,0,0
210412284,64.40391,13.745027,13.018,0,0,0,0,1,0,0
211486251,124.939684,12.940094,13.018,0,0,0,0,0,0,1
211362945,130.833754,11.040449,13.018,0,0,0,0,0,0,1
211416223,126.214536,11.885513,13.017,0,0,0,0,0,0,1
211339974,130.60918,10.630795,13.016,0,0,0,0,0,0,1
211384525,128.179868,11.396201,13.015,0,0,0,0,0,0,1
206043545,343.38225,-13.594363,13.014,0,1,0,0,0,0,0
210470747,62.811507,14.905801,13.014,0,0,0,0,1,0,0
211484417,127.304418,12.913109,13.014,0,0,0,0,0,0,1
201164343,170.674305,-4.953431,13.012,0,0,0,0,0,0,0
211352051,130.533246,10.851559,13.011,0,0,0,0,0,0,1
202724025,242.237312,-28.599278,13.01,0,0,0,0,0,0,0
211355507,125.947216,10.913144,13.01,0,0,0,0,0,0,1
211403574,129.178192,11.696173,13.01,0,0,0,0,0,0,1
205932941,337.321434,-16.950864,13.009,0,1,0,0,0,0,0
211325624,129.704896,10.363661,13.009,0,0,0,0,0,0,1
201915716,177.41999,7.656422,13.007,0,0,0,0,0,0,0
201226777,170.461483,-3.559063,13.006,0,0,0,0,0,0,0
210351844,59.816427,12.272081,13.005,0,0,0,0,1,0,0
202943704,246.829344,-27.804961,13.003,0,0,0,0,0,0,0
210431604,58.47764,14.161659,13.003,0,0,0,0,1,0,0
210335394,60.153181,11.813517,13.003,0,0,0,0,1,0,0
211341675,129.814758,10.662014,13.003,0,0,0,0,0,0,1
202953429,246.74008,-27.771462,13.002,0,0,0,0,0,0,0
201266903,169.354088,-2.951341,13.001,0,0,0,0,0,0,0
202665210,246.314001,-28.820631,13.001,0,0,0,0,0,0,0
210355363,60.00488,12.368832,13.001,0,0,0,0,1,0,0
211412258,129.743039,11.825378,13.001,0,0,0,0,0,0,1
202127662,94.16226,16.95062,13,0,0,0,0,0,1,0
202127614,95.63059,15.83375,13,0,0,0,0,0,1,0
202127529,95.73629,15.19772,13,0,0,0,0,0,1,0
202136009,96.21775,16.2756,13,0,0,0,0,0,1,0
202135828,97.00646,15.10693,13,0,0,0,0,0,1,0
202090626,97.06346,16.36082,13,0,0,0,0,0,1,0
202127776,98.06889,16.50609,13,0,0,0,0,0,1,0
202127882,98.7461,16.5384,13,0,0,0,0,0,1,0
202083781,102.22457,15.37455,13,0,0,0,0,0,1,0
202127377,102.63972,16.9045,13,0,0,0,0,0,1,0
202086765,102.73393,16.004,13,0,0,0,0,0,1,0
202127273,102.8917,15.62508,13,0,0,0,0,0,1,0
202073258,103.50625,16.08,13,0,0,0,0,0,1,0
205954031,339.756611,-16.238172,13,0,1,0,0,0,0,0
211492644,123.735016,13.03363,13,0,0,0,0,0,0,1
211325733,127.825204,10.365628,13,0,0,0,0,0,0,1
202941184,246.979282,-27.813665,12.999,0,0,0,0,0,0,0
205960229,339.332262,-16.036782,12.999,0,1,0,0,0,0,0
211359802,126.457669,10.985166,12.999,0,0,0,0,0,0,1
211307745,127.440801,10.006903,12.999,0,0,0,0,0,0,1
202883661,247.48894,-28.017014,12.998,0,0,0,0,0,0,0
205935182,337.691671,-16.870871,12.998,0,1,0,0,0,0,0
206013676,342.312279,-14.431497,12.998,0,1,0,0,0,0,0
210392666,59.585228,13.294186,12.998,0,0,0,0,1,0,0
211427494,126.886938,12.053833,12.997,0,0,0,0,0,0,1
211336440,127.413489,10.567203,12.996,0,0,0,0,0,0,1
211414600,129.914478,11.861202,12.996,0,0,0,0,0,0,1
60024501,3.041932,-5.109913,12.995,0,0,1,0,0,0,0
202802744,245.770978,-28.309337,12.994,0,0,0,0,0,0,0
205897059,337.591982,-18.334791,12.994,0,1,0,0,0,0,0
211372545,129.790786,11.199364,12.994,0,0,0,0,0,0,1
211329873,129.34396,10.443648,12.993,0,0,0,0,0,0,1
205906385,337.101393,-17.945437,12.992,0,1,0,0,0,0,0
211440631,127.556996,12.255925,12.992,0,0,0,0,0,0,1
211320907,130.722975,10.271156,12.992,0,0,0,0,0,0,1
60044092,355.882057,-8.701624,12.991,0,1,0,0,0,0,0
201198192,170.3076,-4.144515,12.991,0,0,0,0,0,0,0
201134157,176.093729,-5.686344,12.991,0,0,0,0,0,0,0
202700987,246.631282,-28.685278,12.991,0,0,0,0,0,0,0
205975545,338.976357,-15.556774,12.991,0,1,0,0,0,0,0
210393124,55.405844,13.305449,12.991,0,0,0,0,1,0,0
211486083,123.101937,12.937806,12.991,0,0,0,0,0,0,1
210411030,56.925339,13.716893,12.99,0,0,0,0,1,0,0
210388247,58.209699,13.190716,12.99,0,0,0,0,1,0,0
210412502,64.712683,13.750313,12.99,0,0,0,0,1,0,0
211355036,127.395708,10.904683,12.989,0,0,0,0,0,0,1
206019402,343.176042,-14.263426,12.988,0,1,0,0,0,0,0
211376204,132.40392,11.259957,12.988,0,0,0,0,0,0,1
201906552,178.863492,7.46061,12.986,0,0,0,0,0,0,0
210382657,58.495905,13.057836,12.986,0,0,0,0,1,0,0
211363904,130.196201,11.057649,12.986,0,0,0,0,0,0,1
211411829,126.621276,11.818998,12.985,0,0,0,0,0,0,1
202613355,246.170051,-29.016603,12.984,0,0,0,0,0,0,0
202779754,246.220631,-28.39321,12.984,0,0,0,0,0,0,0
211374694,129.873279,11.234488,12.984,0,0,0,0,0,0,1
201146961,172.902627,-5.367713,12.983,0,0,0,0,0,0,0
205945953,337.645782,-16.503604,12.983,0,1,0,0,0,0,0
210333713,58.064091,11.764648,12.983,0,0,0,0,1,0,0
201191416,169.348853,-4.304239,12.982,0,0,0,0,0,0,0
201272964,171.364975,-2.860304,12.981,0,0,0,0,0,0,0
210372853,55.554766,12.820488,12.981,0,0,0,0,1,0,0
205941196,339.241997,-16.665742,12.98,0,1,0,0,0,0,0
211507948,125.166388,13.251575,12.98,0,0,0,0,0,0,1
202740160,246.276289,-28.540027,12.979,0,0,0,0,0,0,0
202659600,246.308713,-28.842006,12.979,0,0,0,0,0,0,0
205664076,249.727122,-15.977837,12.978,0,0,0,0,0,0,0
211396246,126.956454,11.583977,12.978,0,0,0,0,0,0,1
202853332,245.692946,-28.125436,12.977,0,0,0,0,0,0,0
202807273,247.609873,-28.29285,12.977,0,0,0,0,0,0,0
205904127,338.495934,-18.032808,12.977,0,1,0,0,0,0,0
210410249,60.628873,13.699693,12.977,0,0,0,0,1,0,0
210441301,59.185515,14.353983,12.976,0,0,0,0,1,0,0
211492093,124.487664,13.02553,12.976,0,0,0,0,0,0,1
211336918,125.973343,10.575979,12.975,0,0,0,0,0,0,1
211356072,126.608379,10.923848,12.975,0,0,0,0,0,0,1
211361681,126.074828,11.017563,12.974,0,0,0,0,0,0,1
211374404,126.92597,11.229233,12.974,0,0,0,0,0,0,1
211322588,131.077249,10.305354,12.974,0,0,0,0,0,0,1
201182791,170.378127,-4.510827,12.973,0,0,0,0,0,0,0
205938338,338.384524,-16.762395,12.973,0,1,0,0,0,0,0
210402468,60.728822,13.524056,12.973,0,0,0,0,1,0,0
211485855,125.173626,12.934573,12.972,0,0,0,0,0,0,1
202761577,249.026126,-28.460682,12.971,0,0,0,0,0,0,0
210345150,59.652187,12.084181,12.971,0,0,0,0,1,0,0
211395024,132.062615,11.564905,12.971,0,0,0,0,0,0,1
211390903,132.278091,11.498017,12.97,0,0,0,0,0,0,1
211488211,126.325355,12.968617,12.969,0,0,0,0,0,0,1
205952135,338.197571,-16.299811,12.968,0,1,0,0,0,0,0
205917907,338.486021,-17.502943,12.968,0,1,0,0,0,0,0
205957910,340.548617,-16.111531,12.968,0,1,0,0,0,0,0
202906684,245.990409,-27.934776,12.966,0,0,0,0,0,0,0
211357020,128.194737,10.93986,12.966,0,0,0,0,0,0,1
211384460,128.927051,11.395071,12.966,0,0,0,0,0,0,1
211440401,129.379195,12.252391,12.966,0,0,0,0,0,0,1
201173390,169.162868,-4.735153,12.964,0,0,0,0,0,0,0
205911851,338.171579,-17.73101,12.964,0,1,0,0,0,0,0
210353939,59.21222,12.331214,12.964,0,0,0,0,1,0,0
210382203,59.769963,13.046693,12.964,0,0,0,0,1,0,0
211494640,123.072179,13.063523,12.964,0,0,0,0,0,0,1
211331569,130.083067,10.475215,12.964,0,0,0,0,0,0,1
201271821,170.811921,-2.878001,12.962,0,0,0,0,0,0,0
210363526,54.981896,12.583086,12.962,0,0,0,0,1,0,0
210396618,55.862981,13.388115,12.961,0,0,0,0,1,0,0
211315802,126.76733,10.170081,12.961,0,0,0,0,0,0,1
210386195,61.91892,13.143211,12.96,0,0,0,0,1,0,0
210371175,62.517774,12.779438,12.96,0,0,0,0,1,0,0
211499417,123.370149,13.132143,12.96,0,0,0,0,0,0,1
211516108,124.121407,13.366251,12.96,0,0,0,0,0,0,1
202870642,246.961622,-28.063442,12.959,0,0,0,0,0,0,0
210391276,61.692777,13.26158,12.959,0,0,0,0,1,0,0
211380053,127.966168,11.322859,12.959,0,0,0,0,0,0,1
202897152,245.850321,-27.968992,12.958,0,0,0,0,0,0,0
211322929,130.123706,10.312088,12.958,0,0,0,0,0,0,1
202671491,246.536375,-28.796886,12.957,0,0,0,0,0,0,0
205931714,338.362419,-16.992777,12.957,0,1,0,0,0,0,0
211516793,124.144373,13.375397,12.957,0,0,0,0,0,0,1
211402140,127.196649,11.673447,12.957,0,0,0,0,0,0,1
211351778,130.218609,10.846996,12.957,0,0,0,0,0,0,1
211339459,127.676187,10.621449,12.956,0,0,0,0,0,0,1
210416759,60.067408,13.844151,12.954,0,0,0,0,1,0,0
211311441,129.190019,10.081695,12.954,0,0,0,0,0,0,1
211499180,126.272463,13.128497,12.953,0,0,0,0,0,0,1
206000933,342.357439,-14.798006,12.952,0,1,0,0,0,0,0
210360545,59.704651,12.506448,12.952,0,0,0,0,1,0,0
210382628,61.184168,13.057177,12.952,0,0,0,0,1,0,0
211420504,128.108252,11.948239,12.952,0,0,0,0,0,0,1
211413522,131.198947,11.844732,12.952,0,0,0,0,0,0,1
210461627,61.670784,14.738932,12.951,0,0,0,0,1,0,0
211403423,126.501726,11.693752,12.951,0,0,0,0,0,0,1
210352774,58.665329,12.298206,12.95,0,0,0,0,1,0,0
205920914,337.29788,-17.390236,12.949,0,1,0,0,0,0,0
205936903,340.089506,-16.811023,12.949,0,1,0,0,0,0,0
211421186,129.970576,11.958079,12.948,0,0,0,0,0,0,1
205917141,338.269168,-17.530623,12.947,0,1,0,0,0,0,0
210369431,54.26109,12.733769,12.947,0,0,0,0,1,0,0
210358075,61.001408,12.441829,12.947,0,0,0,0,1,0,0
211306893,127.69262,9.990236,12.947,0,0,0,0,0,0,1
201372671,167.054178,-1.373952,12.944,0,0,0,0,0,0,0
202717132,243.812412,-28.62559,12.944,0,0,0,0,0,0,0
211331100,126.422851,10.466558,12.944,0,0,0,0,0,0,1
202672946,245.83742,-28.791112,12.943,0,0,0,0,0,0,0
205930326,337.598898,-17.041839,12.943,0,1,0,0,0,0,0
206011535,343.698672,-14.493468,12.943,0,1,0,0,0,0,0
211505089,123.250541,13.210702,12.943,0,0,0,0,0,0,1
211492794,125.148272,13.0356,12.943,0,0,0,0,0,0,1
202916160,246.496058,-27.901621,12.941,0,0,0,0,0,0,0
210383892,62.795916,13.088216,12.941,0,0,0,0,1,0,0
210354147,60.250732,12.336648,12.94,0,0,0,0,1,0,0
201171557,172.159225,-4.779478,12.938,0,0,0,0,0,0,0
211344859,126.689821,10.720468,12.938,0,0,0,0,0,0,1
201256925,171.389366,-3.102712,12.936,0,0,0,0,0,0,0
